Time Script Ran,Game Date,Sport,Team,Bet Amount,Odds of Winning,Best Book,Potential Winnings with Best Book,Expected Value,Winner,Bet Winnings,Row_Key,Minimum Odds to Bet
12/31/20 7:07,12/31/20,CBB,New Mexico,100,0.33,fanduel,245,13,No Win,-100,12/31/20_CBB_New Mexico,233
12/31/20 7:07,12/31/20,CBB,Idaho,100,0.52,lowvig,140,24,No Win,-100,12/31/20_CBB_Idaho,133
12/31/20 14:11,12/31/20,CBB,Presbyterian,100,0.36,betmgm,200,8,Presbyterian,200,12/31/20_CBB_Presbyterian,197
12/31/20 14:41,12/31/20,CFB,Army,100,0.350548944,betmgm,350,57,No Win,-100,12/31/20_CFB_Army,333
1/1/21 10:02,1/1/21,Soccer Barclays Premier League,Aston Villa,100,0.232290727,unibet,365,8,No Win,-100,1/1/21_Soccer Barclays Premier League_Aston Villa,361
1/1/21 10:50,1/1/21,NBA,MEM,100,0.491163179,caesars,170,32,MEM,170,1/1/21_NBA_MEM,162
1/1/21 10:50,1/1/21,NBA,DAL,100,0.689216762,fanduel,85,27,DAL,85,1/1/21_NBA_DAL,81
1/1/21 10:50,1/1/21,NBA,DET,100,0.258519099,williamhill_us,350,16,DET,350,1/1/21_NBA_DET,333
1/1/21 10:50,1/1/21,NBA,ATL,100,0.364277246,fanduel,229,20,ATL,229,1/1/21_NBA_ATL,218
1/1/21 10:50,1/1/21,NBA,SAS,100,0.39765808,bovada,200,19,No Win,-100,1/1/21_NBA_SAS,190
1/1/21 10:50,1/1/21,NBA,MIN,100,0.592418333,fanduel,90,13,No Win,-100,1/1/21_NBA_MIN,86
1/1/21 10:50,1/1/21,NBA,UTA,100,0.553809627,williamhill_us,145,35,UTA,145,1/1/21_NBA_UTA,138
1/1/21 10:50,1/1/21,NBA,DEN,100,0.694132668,fanduel,62,12,No Win,-100,1/1/21_NBA_DEN,59
1/1/21 10:50,1/1/21,NBA,GSW,100,0.463251014,williamhill_us,140,11,No Win,-100,1/1/21_NBA_GSW,133
12/31/20 15:10,1/1/21,CBB,Green Bay,100,0.28,fanduel,290,9,No Win,-100,1/1/21_CBB_Green Bay,282
12/31/20 15:10,1/1/21,CBB,Long Beach St.,100,0.39,fanduel,179,9,Long Beach St.,179,1/1/21_CBB_Long Beach St.,174
1/1/21 10:50,1/1/21,CBB,Marist,100,0.58,caesars,114,24,Marist,114,1/1/21_CBB_Marist,108
1/1/21 10:50,1/1/21,CBB,Lipscomb,100,0.32,williamhill_us,270,18,Lipscomb,270,1/1/21_CBB_Lipscomb,257
1/1/21 10:50,1/1/21,CBB,Charlotte,100,0.33,fanduel,250,15,No Win,-100,1/1/21_CBB_Charlotte,238
1/1/21 10:50,1/1/21,CBB,Fairfield,100,0.51,bovada,129,17,No Win,-100,1/1/21_CBB_Fairfield,123
1/1/21 10:50,1/1/21,CBB,South Alabama,100,0.44,lowvig,150,9,South Alabama,150,1/1/21_CBB_South Alabama,143
1/1/21 10:50,1/1/21,CBB,Jacksonville,100,0.64,fanduel,85,18,Jacksonville,85,1/1/21_CBB_Jacksonville,81
1/1/21 10:50,1/1/21,CBB,IUPUI,100,0.44,betmgm,154,12,No Win,-100,1/1/21_CBB_IUPUI,146
1/1/21 10:50,1/1/21,CBB,Wright St.,100,0.84,sugarhouse,36,14,Wright St.,36,1/1/21_CBB_Wright St.,34
1/1/21 10:50,1/1/21,CBB,Old Dominion,100,0.59,pointsbetus,90,12,No Win,-100,1/1/21_CBB_Old Dominion,86
12/31/20 15:00,1/1/21,CFB,Cincinnati,100,0.379922239,gtbets,229,25,No Win,-100,1/1/21_CFB_Cincinnati,218
12/31/20 15:00,1/1/21,CFB,Auburn,100,0.54189872,lowvig,165,43,No Win,-100,1/1/21_CFB_Auburn,157
12/31/20 15:00,1/1/21,CFB,Notre Dame,100,0.169589029,gtbets,840,59,No Win,-100,1/1/21_CFB_Notre Dame,798
12/31/20 15:00,1/1/21,CFB,Ohio St.,100,0.464802913,lowvig,250,62,Ohio St.,250,1/1/21_CFB_Ohio St.,238
1/1/21 10:12,1/2/21,Soccer German Bundesliga,Arminia Bielefeld,100,0.197840685,lowvig,480,14,No Win,-100,1/2/21_Soccer German Bundesliga_Arminia Bielefeld,456
1/1/21 10:14,1/2/21,Soccer English League Championship,Wycombe Wanderers,100,0.263567055,gtbets,336,14,No Win,-100,1/2/21_Soccer English League Championship_Wycombe Wanderers,319
1/1/21 10:18,1/2/21,Soccer Scottish Premiership,Hamilton Academical,100,0.27419258,mybookieag,330,17,Hamilton Academical,330,1/2/21_Soccer Scottish Premiership_Hamilton Academical,314
1/1/21 10:18,1/2/21,Soccer Turkey Super League,Alanyaspor,100,0.449028283,williamhill_us,144,9,Alanyaspor,144,1/2/21_Soccer Turkey Super League_Alanyaspor,138
1/1/21 10:19,1/2/21,Soccer English League One,Gillingham,100,0.347321329,bovada,225,12,No Win,-100,1/2/21_Soccer English League One_Gillingham,214
1/1/21 10:46,1/2/21,Soccer English League Two,Salford City,100,0.431892721,lowvig,156,10,No Win,-100,1/2/21_Soccer English League Two_Salford City,148
1/1/21 10:46,1/2/21,Soccer English League Two,Mansfield Town,100,0.391914315,unibet,210,21,Mansfield Town,210,1/2/21_Soccer English League Two_Mansfield Town,200
1/2/21 9:40,1/2/21,Soccer Scottish Premiership,Kilmarnock,100,0.363435352,lowvig,229,19,No Win,-100,1/2/21_Soccer Scottish Premiership_Kilmarnock,218
1/2/21 9:40,1/2/21,Soccer Scottish Premiership,Ross County,100,0.278571091,williamhill_us,305,12,No Win,-100,1/2/21_Soccer Scottish Premiership_Ross County,290
1/2/21 9:41,1/2/21,Soccer English League One,AFC Wimbledon,100,0.232516911,bovada,365,8,No Win,-100,1/2/21_Soccer English League One_AFC Wimbledon,360
1/2/21 9:41,1/2/21,Soccer English League One,Bristol Rovers,100,0.283477062,unibet,295,11,Bristol Rovers,295,1/2/21_Soccer English League One_Bristol Rovers,280
1/2/21 9:42,1/2/21,Soccer English League Two,Carlisle United,100,0.408142332,bookmaker,166,8,Carlisle United,166,1/2/21_Soccer English League Two_Carlisle United,162
1/2/21 9:42,1/2/21,Soccer Spanish Segunda Division,Logrones,100,0.324553461,bovada,270,20,Logrones,270,1/2/21_Soccer Spanish Segunda Division_Logrones,257
1/1/21 16:30,1/2/21,CBB,Elon,100,0.36,fanduel,215,13,No Win,-100,1/2/21_CBB_Elon,204
1/1/21 16:30,1/2/21,CBB,Mercer,100,0.17,fanduel,560,12,No Win,-100,1/2/21_CBB_Mercer,532
1/2/21 9:29,1/2/21,CBB,Missouri,100,0.35,betmgm,260,26,Missouri,260,1/2/21_CBB_Missouri,247
1/2/21 9:29,1/2/21,CBB,George Washington,100,0.25,williamhill_us,350,12,No Win,-100,1/2/21_CBB_George Washington,333
1/2/21 10:53,1/2/21,CBB,Texas,100,0.39,betmgm,185,11,Texas,185,1/2/21_CBB_Texas,176
1/1/21 16:46,1/2/21,NBA,HOU,100,0.728667281,betonlineag,52,10,HOU,52,1/2/21_NBA_HOU,49
1/2/21 9:29,1/2/21,NBA,OKC,100,0.338127191,fanduel,265,23,OKC,265,1/2/21_NBA_OKC,252
1/1/21 16:30,1/2/21,CBB,William & Mary,100,0.16,fanduel,610,13,No Win,-100,1/2/21_CBB_William & Mary,580
1/1/21 16:30,1/2/21,CBB,East Carolina,100,0.61,fanduel,90,16,No Win,-100,1/2/21_CBB_East Carolina,86
1/1/21 16:30,1/2/21,CBB,Morehead St.,100,0.13,fanduel,869,26,Morehead St.,869,1/2/21_CBB_Morehead St.,826
1/1/21 16:30,1/2/21,CBB,Air Force,100,0.16,fanduel,730,32,No Win,-100,1/2/21_CBB_Air Force,694
1/1/21 16:30,1/2/21,CBB,Purdue,100,0.28,fanduel,295,10,No Win,-100,1/2/21_CBB_Purdue,282
1/1/21 16:40,1/2/21,CBB,Denver,100,0.21,fanduel,459,17,No Win,-100,1/2/21_CBB_Denver,436
1/1/21 16:40,1/2/21,CBB,Alabama,100,0.22,fanduel,480,27,Alabama,480,1/2/21_CBB_Alabama,456
1/1/21 16:40,1/2/21,CBB,Northern Illinois,100,0.25,fanduel,500,50,No Win,-100,1/2/21_CBB_Northern Illinois,475
1/2/21 9:29,1/2/21,CBB,Idaho,100,0.46,betmgm,145,12,No Win,-100,1/2/21_CBB_Idaho,138
1/2/21 9:29,1/2/21,CBB,Lafayette,100,0.54,bovada,100,8,No Win,-100,1/2/21_CBB_Lafayette,98
1/2/21 9:29,1/2/21,CBB,Marist,100,0.58,draftkings,87,8,No Win,-100,1/2/21_CBB_Marist,84
1/2/21 9:29,1/2/21,CBB,Tulsa,100,0.4,fanduel,200,20,Tulsa,200,1/2/21_CBB_Tulsa,190
1/2/21 9:29,1/2/21,CBB,South Alabama,100,0.57,bovada,125,28,No Win,-100,1/2/21_CBB_South Alabama,119
1/2/21 9:29,1/2/21,CBB,Lipscomb,100,0.36,fanduel,215,13,No Win,-100,1/2/21_CBB_Lipscomb,204
1/2/21 9:29,1/2/21,CBB,West Virginia,100,0.56,bovada,114,20,No Win,-100,1/2/21_CBB_West Virginia,108
1/2/21 9:29,1/2/21,CBB,Oklahoma St.,100,0.27,fanduel,340,18,Oklahoma St.,340,1/2/21_CBB_Oklahoma St.,323
1/2/21 9:29,1/2/21,CBB,Troy,100,0.34,fanduel,245,17,No Win,-100,1/2/21_CBB_Troy,233
1/2/21 9:29,1/2/21,CBB,Utah Valley,100,0.35,bovada,229,15,No Win,-100,1/2/21_CBB_Utah Valley,218
1/2/21 9:29,1/2/21,CBB,Eastern Illinois,100,0.83,sugarhouse,32,9,Eastern Illinois,32,1/2/21_CBB_Eastern Illinois,30
1/2/21 9:29,1/2/21,CBB,Eastern Kentucky,100,0.4,fanduel,188,15,Eastern Kentucky,188,1/2/21_CBB_Eastern Kentucky,179
1/2/21 9:29,1/2/21,CBB,Southern Miss,100,0.38,williamhill_us,204,15,No Win,-100,1/2/21_CBB_Southern Miss,194
1/2/21 9:29,1/2/21,CBB,Fresno St.,100,0.57,sugarhouse,90,8,No Win,-100,1/2/21_CBB_Fresno St.,88
1/2/21 9:29,1/2/21,CBB,Nebraska,100,0.28,fanduel,359,28,No Win,-100,1/2/21_CBB_Nebraska,341
1/2/21 10:41,1/2/21,CBB,Central Arkansas,100,0.62,fanduel,77,9,Central Arkansas,77,1/2/21_CBB_Central Arkansas,73
1/2/21 9:25,1/3/21,Soccer Barclays Premier League,Newcastle,100,0.207644717,fanduel,440,12,No Win,-100,1/3/21_Soccer Barclays Premier League_Newcastle,418
1/2/21 9:26,1/3/21,Soccer Italy Serie A,Cagliari,100,0.150943549,sugarhouse,625,9,No Win,-100,1/3/21_Soccer Italy Serie A_Cagliari,609
1/2/21 9:26,1/3/21,Soccer Spanish Primera Division,Elche,100,0.157353139,bovada,650,18,No Win,-100,1/3/21_Soccer Spanish Primera Division_Elche,618
1/2/21 15:58,1/3/21,CBB,Southern Illinois,100,0.17,fanduel,660,29,No Win,-100,1/3/21_CBB_Southern Illinois,627
1/3/21 9:07,1/3/21,CBB,William & Mary,100,0.17,fanduel,610,20,No Win,-100,1/3/21_CBB_William & Mary,580
1/3/21 9:07,1/3/21,CBB,Albany,100,0.13,fanduel,750,10,No Win,-100,1/3/21_CBB_Albany,723
1/3/21 9:07,1/3/21,CBB,Denver,100,0.15,fanduel,730,24,No Win,-100,1/3/21_CBB_Denver,694
1/3/21 9:07,1/3/21,CBB,Northwestern,100,0.25,williamhill_us,350,12,No Win,-100,1/3/21_CBB_Northwestern,333
1/2/21 15:59,1/3/21,NBA,MEM,100,0.313558671,bookmaker,476,80,No Win,-100,1/3/21_NBA_MEM,452
1/2/21 15:59,1/3/21,NBA,MIN,100,0.358114739,williamhill_us,320,50,No Win,-100,1/3/21_NBA_MIN,304
1/2/21 15:59,1/3/21,NBA,PHO,100,0.560118799,fanduel,102,13,No Win,-100,1/3/21_NBA_PHO,97
1/2/21 15:59,1/3/21,NBA,GSW,100,0.450827436,williamhill_us,170,21,GSW,170,1/3/21_NBA_GSW,162
1/3/21 9:06,1/3/21,NBA,SAS,100,0.460742705,fanduel,150,15,No Win,-100,1/3/21_NBA_SAS,143
1/2/21 9:49,1/2/21,CFB,Oregon,100,0.417352304,lowvig,215,31,No Win,-100,1/2/21_CFB_Oregon,204
1/2/21 9:49,1/2/21,CFB,North Carolina,100,0.369189696,mybookieag,265,34,No Win,-100,1/2/21_CFB_North Carolina,252
1/4/21 7:57,1/4/21,Soccer Barclays Premier League,Southampton,100,0.202510563,unibet,470,15,Southampton,470,1/4/21_Soccer Barclays Premier League_Southampton,447
1/4/21 8:04,1/4/21,Soccer Italy Serie B,Salernitana,100,0.358467793,unibet,210,11,No Win,-100,1/4/21_Soccer Italy Serie B_Salernitana,200
1/4/21 11:11,1/4/21,CBB,Holy Cross,100,0.18,mybookieag,500,8,No Win,-100,1/4/21_CBB_Holy Cross,494
1/4/21 11:15,1/4/21,CBB,Montana,100,0.72,sugarhouse,54,10,Montana,54,1/4/21_CBB_Montana,51
1/4/21 8:15,1/4/21,NBA,ATL,100,0.770829483,bookmaker,40,8,No Win,-100,1/4/21_NBA_ATL,39
1/4/21 8:15,1/4/21,NBA,TOR,100,0.638397946,betmgm,71,9,No Win,-100,1/4/21_NBA_TOR,68
1/4/21 8:15,1/4/21,NBA,NOP,100,0.607579217,williamhill_us,83,11,No Win,-100,1/4/21_NBA_NOP,79
1/4/21 8:15,1/4/21,NBA,HOU,100,0.602521807,sugarhouse,87,13,No Win,-100,1/4/21_NBA_HOU,83
1/4/21 8:15,1/4/21,NBA,GSW,100,0.499453003,williamhill_us,120,9,GSW,120,1/4/21_NBA_GSW,114
1/4/21 11:11,1/4/21,NBA,ORL,100,0.713445876,caesars,53,9,ORL,53,1/4/21_NBA_ORL,50
1/4/21 11:11,1/4/21,NBA,OKC,100,0.257153578,williamhill_us,359,18,No Win,-100,1/4/21_NBA_OKC,341
1/4/21 11:11,1/4/21,NBA,DET,100,0.078886025,sugarhouse,1300,10,No Win,-100,1/4/21_NBA_DET,1256
1/4/21 8:15,1/4/21,CBB,Charleston Southern,100,0.13,fanduel,869,26,No Win,-100,1/4/21_CBB_Charleston Southern,826
1/4/21 8:15,1/4/21,CBB,Hampton,100,0.34,fanduel,225,10,No Win,-100,1/4/21_CBB_Hampton,215
1/4/21 8:15,1/4/21,CBB,Delaware St.,100,0.21,fanduel,420,9,No Win,-100,1/4/21_CBB_Delaware St.,410
1/4/21 11:11,1/4/21,CBB,Alabama St.,100,0.34,fanduel,220,8,No Win,-100,1/4/21_CBB_Alabama St.,215
1/4/21 17:02,1/5/21,Soccer English League Two,Salford City,100,0.415937081,fanduel,200,24,No Win,-100,1/5/21_Soccer English League Two_Salford City,190
1/4/21 17:03,1/5/21,Soccer French Ligue 2,Toulouse,100,0.519703153,sugarhouse,120,14,Toulouse,120,1/5/21_Soccer French Ligue 2_Toulouse,114
1/4/21 17:03,1/5/21,Soccer French Ligue 2,Amiens,100,0.346925852,unibet,229,14,No Win,-100,1/5/21_Soccer French Ligue 2_Amiens,218
1/5/21 7:27,1/5/21,Soccer French Ligue 2,Troyes Draw,100,0.222318229,unibet,390,8,No Win,-100,1/5/21_Soccer French Ligue 2_Troyes Draw,381
1/5/21 15:39,1/5/21,CBB,Duquesne,100,0.488754713,bovada,125,9,No Win,-100,1/5/21_CBB_Duquesne,119
1/5/21 7:31,1/5/21,NBA,BRK,100,0.543289576,williamhill_us,125,22,BRK,125,1/5/21_NBA_BRK,119
1/5/21 7:31,1/5/21,NBA,MEM,100,0.328421402,lowvig,384,59,No Win,-100,1/5/21_NBA_MEM,365
1/5/21 7:31,1/5/21,NBA,MIN,100,0.174153688,caesars,650,30,No Win,-100,1/5/21_NBA_MIN,618
1/5/21 15:51,1/6/21,Soccer Italy Serie A,Crotone,100,0.144223726,sugarhouse,650,8,No Win,-100,1/6/21_Soccer Italy Serie A_Crotone,642
1/6/21 8:39,1/6/21,Soccer French Ligue 1,Strasbourg Draw,100,0.221312274,lowvig,400,10,No Win,-100,1/6/21_Soccer French Ligue 1_Strasbourg Draw,383
1/6/21 8:39,1/6/21,Soccer French Ligue 1,Nimes,100,0.15854747,lowvig,725,30,No Win,-100,1/6/21_Soccer French Ligue 1_Nimes,689
1/6/21 8:39,1/6/21,Soccer French Ligue 1,Lille,100,0.583812467,bookmaker,87,9,No Win,-100,1/6/21_Soccer French Ligue 1_Lille,83
1/6/21 8:39,1/6/21,Soccer French Ligue 1,St Etienne,100,0.102594942,betmgm,1082,21,No Win,-100,1/6/21_Soccer French Ligue 1_St Etienne,1028
1/6/21 8:39,1/6/21,Soccer French Ligue 1,St Etienne Draw,100,0.168434382,gtbets,543,8,Draw,543,1/6/21_Soccer French Ligue 1_St Etienne Draw,535
1/6/21 9:13,1/6/21,CBB,Minnesota,100,0.28962963,betmgm,280,10,No Win,-100,1/6/21_CBB_Minnesota,269
1/6/21 9:13,1/6/21,CBB,New Mexico,100,0.117994992,fanduel,830,9,No Win,-100,1/6/21_CBB_New Mexico,807
1/6/21 9:13,1/6/21,CBB,Air Force,100,0.074004968,betmgm,1650,29,No Win,-100,1/6/21_CBB_Air Force,1568
1/6/21 9:48,1/6/21,NBA,NYK,100,0.346100258,fanduel,265,26,NYK,265,1/6/21_NBA_NYK,252
1/6/21 9:48,1/6/21,NBA,GSW,100,0.443191126,pointsbetus,165,17,No Win,-100,1/6/21_NBA_GSW,157
1/7/21 9:44,1/7/21,NBA,MEM,100,0.722790152,caesars,57,13,No Win,-100,1/7/21_NBA_MEM,54
1/7/21 9:44,1/7/21,NBA,SAS,100,0.242996518,caesars,350,9,SAS,350,1/7/21_NBA_SAS,340
1/7/21 10:35,1/7/21,BEL,Valencia Basket,100,0.327539591,lowvig,212,2,No Win,-100,1/7/21_BEL_Valencia Basket,227
1/7/21 10:35,1/8/21,BEL,BC Khimki,100,0.299912049,lowvig,243,2,No Win,-100,1/8/21_BEL_BC Khimki,257
1/7/21 10:35,1/8/21,BEL,ASVEL Lyon Villeurbanne,100,0.315370019,lowvig,225,2,No Win,-100,1/8/21_BEL_ASVEL Lyon Villeurbanne,239
1/6/21 17:59,1/7/21,CBB,Central Connecticut,100,0.126591128,fanduel,830,18,No Win,-100,1/7/21_CBB_Central Connecticut,789
1/7/21 9:41,1/7/21,CBB,UNLV,100,0.248670886,fanduel,340,9,No Win,-100,1/7/21_CBB_UNLV,330
1/7/21 9:41,1/7/21,CBB,Northwestern,100,0.305124425,bookmaker,274,14,No Win,-100,1/7/21_CBB_Northwestern,260
1/7/21 9:41,1/7/21,CBB,Portland,100,0.068903101,fanduel,1500,10,No Win,-100,1/7/21_CBB_Portland,1453
1/7/21 9:41,1/7/21,CBB,Nevada,100,0.127226501,fanduel,810,16,No Win,-100,1/7/21_CBB_Nevada,770
1/7/21 15:35,1/7/21,CBB,Mount St. Mary's,100,0.510875933,bovada,129,17,No Win,-100,1/7/21_CBB_Mount St. Mary's,123
1/8/21 9:19,1/8/21,NBA,SAC,100,0.402198845,fanduel,194,18,No Win,-100,1/8/21_NBA_SAC,184
1/8/21 9:19,1/8/21,NBA,GSW,100,0.358836399,betmgm,220,14,GSW,220,1/8/21_NBA_GSW,209
1/8/21 9:22,1/8/21,CBB,Green Bay,100,0.518850758,betmgm,114,11,Green Bay,114,1/8/21_CBB_Green Bay,108
1/8/21 9:22,1/8/21,CBB,Appalachian St.,100,0.623271083,sugarhouse,75,9,Appalachian St.,75,1/8/21_CBB_Appalachian St.,72
1/8/21 9:22,1/8/21,CBB,Purdue,100,0.393790301,fanduel,175,8,Purdue,175,1/8/21_CBB_Purdue,172
1/8/21 10:10,1/8/21,CBB,Quinnipiac,100,0.641504666,caesars,69,8,Quinnipiac,69,1/8/21_CBB_Quinnipiac,67
1/8/21 10:10,1/8/21,CBB,Kennesaw St.,100,0.038029275,betmgm,2800,10,No Win,-100,1/8/21_CBB_Kennesaw St.,2714
1/8/21 10:10,1/8/21,CBB,Youngstown St.,100,0.135626548,fanduel,730,13,Youngstown St.,730,1/8/21_CBB_Youngstown St.,694
1/8/21 10:10,1/8/21,CBB,Louisiana Monroe,100,0.345423453,betmgm,220,10,No Win,-100,1/8/21_CBB_Louisiana Monroe,210
1/8/21 10:10,1/8/21,CBB,Cal Baptist,100,0.421213425,bovada,160,9,No Win,-100,1/8/21_CBB_Cal Baptist,154
1/8/21 10:10,1/8/21,CBB,Louisiana Tech,100,0.294242472,betmgm,280,11,No Win,-100,1/8/21_CBB_Louisiana Tech,266
1/8/21 10:10,1/8/21,CBB,Air Force,100,0.070330099,fanduel,1500,12,No Win,-100,1/8/21_CBB_Air Force,1425
1/8/21 10:10,1/8/21,CBB,San Jose St.,100,0.141623849,betmgm,1000,55,No Win,-100,1/8/21_CBB_San Jose St.,950
1/8/21 10:10,1/8/21,CBB,Rice,100,0.266265898,bookmaker,317,11,No Win,-100,1/8/21_CBB_Rice,302
1/8/21 10:10,1/8/21,CBB,New Mexico,100,0.091401515,fanduel,1100,9,No Win,-100,1/8/21_CBB_New Mexico,1071
1/8/21 10:10,1/8/21,CBB,Cal Poly,100,0.125448092,fanduel,810,14,No Win,-100,1/8/21_CBB_Cal Poly,770
1/9/21 19:58,1/9/21,NBA,MIN,100,0.47157647,bookmaker,144,15,No Win,-100,1/9/21_NBA_MIN,137
1/9/21 20:04,1/9/21,CBB,Long Beach St.,100,0.509318817,fanduel,114,8,No Win,-100,1/9/21_CBB_Long Beach St.,110
1/9/21 20:04,1/9/21,CBB,Rice,100,0.246413043,betrivers,350,11,Rice,350,1/9/21_CBB_Rice,334
1/10/21 9:19,1/10/21,CBB,Gardner Webb,100,0.150927357,fanduel,610,7,No Win,-100,1/10/21_CBB_Gardner Webb,609
1/10/21 9:19,1/10/21,CBB,Illinois St.,100,0.354166231,betmgm,220,12,Illinois St.,220,1/10/21_CBB_Illinois St.,209
1/10/21 9:19,1/10/21,CBB,Minnesota,100,0.208887051,fanduel,440,12,No Win,-100,1/10/21_CBB_Minnesota,418
1/9/21 20:07,1/10/21,NBA,NYK,100,0.37517141,fanduel,210,16,No Win,-100,1/10/21_NBA_NYK,200
1/10/21 9:16,1/10/21,NBA,HOU,100,0.505009219,fanduel,146,24,No Win,-100,1/10/21_NBA_HOU,139
1/10/21 9:16,1/10/21,NBA,MIN,100,0.468432824,pointsbetus,165,24,MIN,165,1/10/21_NBA_MIN,157
1/10/21 9:19,1/10/21,CBB,Holy Cross,100,0.127234564,fanduel,810,16,Holy Cross,810,1/10/21_CBB_Holy Cross,770
1/10/21 9:19,1/10/21,CBB,San Jose St.,100,0.14252803,fanduel,830,32,No Win,-100,1/10/21_CBB_San Jose St.,789
1/10/21 9:05,1/10/21,Soccer German Bundesliga,FC Augsburg,100,0.289477475,sugarhouse,309,18,No Win,-100,1/10/21_Soccer German Bundesliga_FC Augsburg,294
1/10/21 9:05,1/10/21,Soccer German Bundesliga,Arminia Bielefeld,100,0.26946213,fanduel,340,18,Arminia Bielefeld,340,1/10/21_Soccer German Bundesliga_Arminia Bielefeld,323
1/10/21 9:05,1/10/21,Soccer Italy Serie A,Crotone,100,0.229447284,betmgm,400,14,No Win,-100,1/10/21_Soccer Italy Serie A_Crotone,380
1/10/21 9:06,1/10/21,Soccer Spanish Primera Division,Eibar,100,0.263532624,fanduel,309,8,No Win,-100,1/10/21_Soccer Spanish Primera Division_Eibar,306
1/10/21 9:07,1/10/21,Soccer Portuguese Liga,SC Farense,100,0.387153754,lowvig,186,10,SC Farense,186,1/10/21_Soccer Portuguese Liga_SC Farense,177
1/10/21 9:08,1/10/21,Soccer Turkey Super League,Besiktas,100,0.535100143,williamhill_us,102,8,No Win,-100,1/10/21_Soccer Turkey Super League_Besiktas,100
1/10/21 9:09,1/10/21,Soccer Spanish Segunda Division,FC Cartagena,100,0.236483892,bovada,370,11,No Win,-100,1/10/21_Soccer Spanish Segunda Division_FC Cartagena,352
1/10/21 9:09,1/10/21,Soccer Spanish Segunda Division,Espanyol,100,0.704928112,betonlineag,55,9,Espanyol,55,1/10/21_Soccer Spanish Segunda Division_Espanyol,52
1/11/21 11:36,1/11/21,Soccer Spanish Primera Division,Elche,100,0.268979855,betmgm,325,14,No Win,-100,1/11/21_Soccer Spanish Primera Division_Elche,309
1/11/21 11:43,1/11/21,Soccer French Ligue 2,Toulouse,100,0.4841,unibet,129,11,No Win,-100,1/11/21_Soccer French Ligue 2_Toulouse,123
1/11/21 11:24,1/11/21,CBB,Texas Southern,100,0.503514212,fanduel,122,11,No Win,-100,1/11/21_CBB_Texas Southern,116
1/11/21 11:36,1/11/21,Soccer Mexican Primera Division Torneo Clausura,FC Juárez,100,0.19557777,betrivers,459,9,No Win,-100,1/11/21_Soccer Mexican Primera Division Torneo Clausura_FC Juárez,447
1/6/21 8:44,1/11/21,CFB,Ohio St.,100,0.386061592,intertops,254,37,No Win,-100,1/11/21_CFB_Ohio St.,241
1/4/21 15:32,1/9/21,NFL,WSH,100,0.260356059,fanduel,350,17,No Win,-100,1/9/21_NFL_WSH,333
1/7/21 9:44,1/10/21,NFL,CLE,100,0.33238727,betmgm,229,9,CLE,229,1/10/21_NFL_CLE,222
1/12/21 9:18,1/12/21,CBB,Western Michigan,100,0.206693387,caesars,425,8,No Win,-100,1/12/21_CBB_Western Michigan,418
1/11/21 18:47,1/12/21,BEL,BC Khimki,100,0.28612509,unibet,254,1,No Win,-100,1/12/21_BEL_BC Khimki,274
1/11/21 18:47,1/12/21,BEL,ALBA Berlin,100,0.162291169,bovada,550,5,No Win,-100,1/12/21_BEL_ALBA Berlin,559
1/11/21 21:40,1/12/21,Soccer Scottish Premiership,Dundee Utd,100,0.319764752,williamhill_us,309,31,No Win,-100,1/12/21_Soccer Scottish Premiership_Dundee Utd,294
1/11/21 21:29,1/12/21,Soccer Barclays Premier League,Burnley,100,0.162982943,sugarhouse,650,22,No Win,-100,1/12/21_Soccer Barclays Premier League_Burnley,618
1/11/21 21:44,1/12/21,Soccer English League Two,Salford City,100,0.500207443,fanduel,125,12,Salford City,125,1/12/21_Soccer English League Two_Salford City,119
1/12/21 9:18,1/12/21,CBB,Northern Illinois,100,0.220156724,caesars,400,10,Northern Illinois,400,1/12/21_CBB_Northern Illinois,386
1/12/21 9:18,1/12/21,CBB,Miami OH,100,0.233448276,fanduel,390,14,No Win,-100,1/12/21_CBB_Miami OH,371
1/11/21 18:31,1/12/21,NBA,OKC,100,0.520567944,pointsbetus,110,9,No Win,-100,1/12/21_NBA_OKC,106
1/12/21 8:12,1/12/21,NBA,HOU,100,0.408046349,fanduel,194,19,No Win,-100,1/12/21_NBA_HOU,184
1/12/21 17:11,1/13/21,Soccer Dutch Eredivisie,Fortuna Sittard,100,0.350617731,unibet,220,12,No Win,-100,1/13/21_Soccer Dutch Eredivisie_Fortuna Sittard,209
1/13/21 7:59,1/13/21,NBA,DET,100,0.205742584,williamhill_us,450,13,No Win,-100,1/13/21_NBA_DET,428
1/13/21 7:59,1/13/21,NBA,NYK,100,0.386496273,lowvig,190,12,No Win,-100,1/13/21_NBA_NYK,181
1/13/21 7:59,1/13/21,NBA,OKC,100,0.282517549,bovada,325,20,No Win,-100,1/13/21_NBA_OKC,309
1/13/21 7:59,1/13/21,NBA,SAC,100,0.410295184,fanduel,168,9,No Win,-100,1/13/21_NBA_SAC,161
1/13/21 7:59,1/13/21,CBB,VMI,100,0.337522165,betmgm,220,8,No Win,-100,1/13/21_CBB_VMI,217
1/13/21 7:59,1/13/21,CBB,Central Arkansas,100,0.259264225,betmgm,333,12,No Win,-100,1/13/21_CBB_Central Arkansas,316
1/12/21 8:06,1/13/21,NHL,Chicago Blackhawks,100,0.316946512,caesars,220,1,No Win,-100,1/13/21_NHL_Chicago Blackhawks,238
